,Province_State,Admin2,Population,Lat,Long
2512,South Carolina,Horry,354081,34.0212828,-78.99555293
2513,South Carolina,Jasper,30073,32.53171982,-81.02487495
2514,South Carolina,Kershaw,66551,34.43988254,-80.58763164
2515,South Carolina,Lancaster,98012,34.78270843,-80.70513032
2516,South Carolina,Laurens,67493,34.582444190000004,-82.00490796
2517,South Carolina,Lee,16828,34.26393091,-80.25690731
2518,South Carolina,Lexington,298750,33.99665987,-81.27146426
2519,South Carolina,Marion,30657,34.17859748,-79.36400756
2520,South Carolina,Marlboro,26118,34.69905577,-79.67561152
2521,South Carolina,McCormick,9463,34.001614430000004,-82.30794338
2522,South Carolina,Newberry,38440,34.38629098,-81.59935761
2523,South Carolina,Oconee,79546,34.85225169,-83.06742317
2524,South Carolina,Orangeburg,86175,33.539107300000005,-80.79886287
2525,South Carolina,Out of SC,0,0.1,0.0
2526,South Carolina,Pickens,126884,34.98807695,-82.72791551
2527,South Carolina,Richland,415759,34.11791263,-80.90267209
2528,South Carolina,Saluda,20473,34.10795823,-81.72713237
2529,South Carolina,Spartanburg,319785,35.02960077,-81.99225984
2530,South Carolina,Sumter,106721,34.01826534,-80.37942316
2531,South Carolina,Unassigned,0,0.1,0.0
2532,South Carolina,Union,27316,34.78835752,-81.61730349
2533,South Carolina,Williamsburg,30368,33.72190129,-79.72767442
2534,South Carolina,York,280979,35.07281497,-81.18085944
2535,South Dakota,Aurora,2751,43.81757685,-98.56050467
2536,South Dakota,Beadle,18453,44.51464384,-98.27858469
2537,South Dakota,Bennett,3365,43.294863750000005,-101.6665572
2538,South Dakota,Bon Homme,6901,43.089141670000004,-97.88592746
2539,South Dakota,Brookings,35077,44.46974375,-96.79079945
2540,South Dakota,Brown,38839,45.689943230000004,-98.35165355
2541,South Dakota,Brule,5297,43.81756379,-99.08118954
2542,South Dakota,Buffalo,1962,44.17657829,-99.20814467
2543,South Dakota,Butte,10429,45.00608745,-103.5079318
2544,South Dakota,Campbell,1376,45.87074915,-100.0510181
2545,South Dakota,Charles Mix,9292,43.30660134,-98.58856175
2546,South Dakota,Clark,3736,44.95834507,-97.72925109
2547,South Dakota,Clay,14070,43.01296147,-96.97656917
2548,South Dakota,Codington,28009,45.07788119,-97.18827677
2549,South Dakota,Corson,4086,45.80889983,-101.1970473
2550,South Dakota,Custer,8972,43.777411050000005,-103.4534521
2551,South Dakota,Davison,19775,43.77490933,-98.14458906
2552,South Dakota,Day,5424,45.467281,-97.60737498
2553,South Dakota,Deuel,4351,44.85994309,-96.66943645
2554,South Dakota,Dewey,5892,45.25639647,-100.8709139
2555,South Dakota,Douglas,2921,43.48520741,-98.36978007
2556,South Dakota,Edmunds,3829,45.51846445,-99.21545423
2557,South Dakota,Fall River,6713,43.33929297,-103.5275691
2558,South Dakota,Faulk,2299,45.170826250000005,-99.14535601
2559,South Dakota,Grant,7052,45.2723937,-96.77002276
2560,South Dakota,Gregory,4185,43.294190640000004,-99.18883902
2561,South Dakota,Haakon,1899,44.39299053,-101.539099
2562,South Dakota,Hamlin,6164,44.773859540000004,-97.18829593
2563,South Dakota,Hand,3191,44.64708407,-99.00386459
2564,South Dakota,Hanson,3453,43.7746384,-97.78715148
2565,South Dakota,Harding,1298,45.68015551,-103.4958629
2566,South Dakota,Hughes,17526,44.49091534,-99.99661148
2567,South Dakota,Hutchinson,7291,43.43449012,-97.75536441
2568,South Dakota,Hyde,1301,44.647477030000005,-99.48572582
2569,South Dakota,Jackson,3344,43.79318385,-101.6255063
2570,South Dakota,Jerauld,2013,44.16637798,-98.62965972
2571,South Dakota,Jones,903,44.06278565,-100.6940008
2572,South Dakota,Kingsbury,4939,44.46956169,-97.4913945
2573,South Dakota,Lake,12797,44.12193107,-97.12926365
2574,South Dakota,Lawrence,25844,44.45919441,-103.7929428
2575,South Dakota,Lincoln,61128,43.378411820000004,-96.7203905
2576,South Dakota,Lyman,3781,43.99522709,-99.85201878
2577,South Dakota,Marshall,4935,45.85870838,-97.59855639
2578,South Dakota,McCook,5586,43.7742571,-97.36863144
2579,South Dakota,McPherson,2379,45.86626028,-99.22118798
2580,South Dakota,Meade,28332,44.666767910000004,-102.7162741
2581,South Dakota,Mellette,2061,43.680788480000004,-100.7563186
2582,South Dakota,Miner,2216,44.12197882,-97.60992207
2583,South Dakota,Minnehaha,193134,43.77441641,-96.7910885
2584,South Dakota,Moody,6576,44.12266214,-96.67081159
2585,South Dakota,Oglala Lakota,14177,43.437491640000005,-102.5555498
2586,South Dakota,Out of SD,0,0.1,0.0
2587,South Dakota,Pennington,113775,44.1025835,-102.8240777
2588,South Dakota,Perkins,2865,45.59049506,-102.4755586
2589,South Dakota,Potter,2153,45.16583079,-99.95498503
2590,South Dakota,Roberts,10394,45.72975048,-96.94672673
2591,South Dakota,Sanborn,2344,44.12351092,-98.0909816
2592,South Dakota,Spink,6376,45.038376060000004,-98.34626602
2593,South Dakota,Stanley,3098,44.51381872,-100.7349153
2594,South Dakota,Sully,1391,44.81571812,-100.1278092
2595,South Dakota,Todd,10177,43.29338568,-100.7195503
2596,South Dakota,Tripp,5441,43.44459388,-99.8854891
2597,South Dakota,Turner,8384,43.4109081,-97.14865776
2598,South Dakota,Unassigned,0,0.1,0.0
2599,South Dakota,Union,15932,42.93112163,-96.6557828
2600,South Dakota,Walworth,5435,45.53019636,-100.0307514
2601,South Dakota,Yankton,22814,43.10924485,-97.39467635
2602,South Dakota,Ziebach,2756,45.078818760000004,-101.6654622
2603,Tennessee,Anderson,76978,36.22684348,-84.19965764
2604,Tennessee,Bedford,49713,35.61123746,-86.45549096
2605,Tennessee,Benton,16160,36.17110411,-88.06849355
2606,Tennessee,Bledsoe,15064,35.69942968,-85.20611967
2607,Tennessee,Blount,133088,35.78938198,-83.92847788
2608,Tennessee,Bradley,108110,35.25739424,-84.857186
2609,Tennessee,Campbell,39842,36.503555160000005,-84.15108559999999
2610,Tennessee,Cannon,14678,35.90990797,-86.05738983
2611,Tennessee,Carroll,27767,36.07366108,-88.45189331
2612,Tennessee,Carter,56391,36.38969086,-82.12588974
2613,Tennessee,Cheatham,40667,36.36136216,-87.08903581
2614,Tennessee,Chester,17297,35.525274780000004,-88.6095842
2615,Tennessee,Claiborne,31959,36.583191490000004,-83.65947309
2616,Tennessee,Clay,7615,36.65151008,-85.53930419
2617,Tennessee,Cocke,36004,36.0278914,-83.11828725
2618,Tennessee,Coffee,56520,35.59090731,-86.07311784
2619,Tennessee,Crockett,14230,35.91830662,-89.14916269
2620,Tennessee,Cumberland,60520,36.052717210000004,-84.99840585
2621,Tennessee,Davidson,694144,36.27007426,-86.78646056
2622,Tennessee,DeKalb,20490,36.07616272,-85.83689361
2623,Tennessee,Decatur,11663,35.70048904,-88.11043779
2624,Tennessee,Dickson,53948,36.246698370000004,-87.35891709
2625,Tennessee,Dyer,37159,36.15931946,-89.41542855
2626,Tennessee,Fayette,41133,35.29615831,-89.41399032
2627,Tennessee,Fentress,18523,36.48128818,-84.92870012
2628,Tennessee,Franklin,42208,35.25634626,-86.09201039
2629,Tennessee,Gibson,49133,36.09438059,-88.93358327
2630,Tennessee,Giles,29464,35.30222469,-87.03992678
2631,Tennessee,Grainger,23320,36.37469206,-83.51254721
2632,Tennessee,Greene,69069,36.27470125,-82.84691273
2633,Tennessee,Grundy,13427,35.48433717,-85.72142731
2634,Tennessee,Hamblen,64934,36.319900350000005,-83.26586179
2635,Tennessee,Hamilton,367804,35.276702310000005,-85.16652245
2636,Tennessee,Hancock,6620,36.62692871,-83.22375847
2637,Tennessee,Hardeman,25050,35.30772017,-88.99161161
2638,Tennessee,Hardin,25652,35.29732531,-88.18593755
2639,Tennessee,Hawkins,56786,36.54355426,-82.94885298
2640,Tennessee,Haywood,17304,35.68332824,-89.28536625
2641,Tennessee,Henderson,28117,35.75581134,-88.38600175
2642,Tennessee,Henry,32345,36.43160906,-88.30121797
2643,Tennessee,Hickman,25178,35.90609681,-87.47643507
2644,Tennessee,Houston,8201,36.38872054,-87.71878828
2645,Tennessee,Humphreys,18582,36.13958805,-87.77992872
2646,Tennessee,Jackson,11786,36.46380466,-85.67239905
2647,Tennessee,Jefferson,54495,36.14818632,-83.45148924
2648,Tennessee,Johnson,17788,36.55523950000001,-81.84886538
2649,Tennessee,Knox,470313,36.09508821,-83.94635435
2650,Tennessee,Lake,7016,36.44180170000001,-89.48921915
2651,Tennessee,Lauderdale,25633,35.85893438,-89.63015909999999
2652,Tennessee,Lawrence,44142,35.31675201,-87.39787695
2653,Tennessee,Lewis,12268,35.62853208,-87.49022694
2654,Tennessee,Lincoln,34366,35.237386220000005,-86.58910106
2655,Tennessee,Loudon,54068,35.83939663,-84.31145275
2656,Tennessee,Macon,24602,36.63157855,-86.00778595
2657,Tennessee,Madison,97984,35.71181957,-88.84076036
2658,Tennessee,Marion,28907,35.22997174,-85.62265895
2659,Tennessee,Marshall,34375,35.557987770000004,-86.76420988
2660,Tennessee,Maury,96387,35.718741300000005,-87.07462444
2661,Tennessee,McMinn,53794,35.52812616,-84.61520715
2662,Tennessee,McNairy,25694,35.27468549,-88.5647812
2663,Tennessee,Meigs,12422,35.61558739,-84.81482914
2664,Tennessee,Monroe,46545,35.545503870000005,-84.24902965
2665,Tennessee,Montgomery,208993,36.596094120000004,-87.38550661
2666,Tennessee,Moore,6488,35.37724699,-86.36230578
2667,Tennessee,Morgan,21403,36.23248031,-84.64880098
2668,Tennessee,Obion,30069,36.45732446,-89.14921589
2669,Tennessee,Out of TN,0,0.1,0.0
2670,Tennessee,Overton,22241,36.44117832,-85.28989535
2671,Tennessee,Perry,8076,35.737087280000004,-87.86139634
2672,Tennessee,Pickett,5048,36.65606529,-85.07763299999998
2673,Tennessee,Polk,16832,35.22245443,-84.52075859
2674,Tennessee,Putnam,80245,36.24005459,-85.50646123
2675,Tennessee,Rhea,33167,35.705361610000004,-84.93076643
2676,Tennessee,Roane,53382,35.94923189,-84.52458689
2677,Tennessee,Robertson,71813,36.62454807,-86.87346725
2678,Tennessee,Rutherford,332285,35.94591405,-86.4107263
2679,Tennessee,Scott,22068,36.52325673,-84.50360494
2680,Tennessee,Sequatchie,15026,35.46979721,-85.41022136
2681,Tennessee,Sevier,98250,35.88077323,-83.52244332
2682,Tennessee,Shelby,937166,35.286477500000004,-89.89692423
2683,Tennessee,Smith,20157,36.35359775,-85.95411046
2684,Tennessee,Stewart,13715,36.60235092,-87.83920548
2685,Tennessee,Sullivan,158348,36.612406910000004,-82.30412917
2686,Tennessee,Sumner,191283,36.56824103,-86.45917204
2687,Tennessee,Tipton,61599,35.601942,-89.73694895
2688,Tennessee,Trousdale,11284,36.490262130000005,-86.16087954
2689,Tennessee,Unassigned,0,0.1,0.0
2690,Tennessee,Unicoi,17883,36.208908560000005,-82.43709629
2691,Tennessee,Union,19972,36.385904260000004,-83.83651902
2692,Tennessee,Van Buren,5872,35.79864497,-85.45221699
2693,Tennessee,Warren,41277,35.772829900000005,-85.77969117
2694,Tennessee,Washington,129375,36.39472368,-82.49454720000001
2695,Tennessee,Wayne,16673,35.338682670000004,-87.78644456
2696,Tennessee,Weakley,33328,36.39896232,-88.71990865
2697,Tennessee,White,27345,36.02929884,-85.45591799
2698,Tennessee,Williamson,238412,35.99099229,-86.89281867
2699,Tennessee,Wilson,144657,36.25496772,-86.29775884
2700,Texas,Anderson,57735,31.915347450000002,-95.65354823
2701,Texas,Andrews,18705,32.404686330000004,-102.6376548
2702,Texas,Angelina,86715,31.354573470000002,-94.60901487
2703,Texas,Aransas,23510,28.20556197,-96.9995047
2704,Texas,Archer,8553,33.71569967,-98.68754589
2705,Texas,Armstrong,1887,35.06507426,-101.3574874
2706,Texas,Atascosa,51153,28.99333001,-98.52730485
2707,Texas,Austin,30032,29.985487250000002,-96.27736949
2708,Texas,Bailey,7000,34.16854817,-102.8299707
2709,Texas,Bandera,23112,29.84619598,-99.24598147
2710,Texas,Bastrop,88723,30.20370699,-97.31206354
2711,Texas,Baylor,3509,33.71640794,-99.21352901
2712,Texas,Bee,32565,28.51761668,-97.74215593
2713,Texas,Bell,362924,31.137360270000002,-97.4785025
2714,Texas,Bexar,2003554,29.54928723,-98.52019748
2715,Texas,Blanco,11931,30.36640707,-98.3999852
2716,Texas,Borden,654,32.84363984,-101.4316509
2717,Texas,Bosque,18685,31.999785810000002,-97.63613524
2718,Texas,Bowie,93245,33.54626922,-94.41834132
2719,Texas,Brazoria,374264,29.287573690000002,-95.44563172
2720,Texas,Brazos,229211,30.763644800000005,-96.30205577
2721,Texas,Brewster,9203,29.910082510000002,-103.2520326
2722,Texas,Briscoe,1546,34.63026962,-101.2084947
2723,Texas,Brooks,7093,27.131031970000002,-98.21808402
2724,Texas,Brown,37864,31.87430356,-98.99907113
2725,Texas,Burleson,18443,30.59273808,-96.62158484
2726,Texas,Burnet,48155,30.888013530000002,-98.181887
2727,Texas,Caldwell,43664,29.936688590000003,-97.61814775
2728,Texas,Calhoun,21290,28.57048236,-96.61633945
2729,Texas,Callahan,13943,32.397606190000005,-99.37326312
2730,Texas,Cameron,423163,26.24524221,-97.48140372
2731,Texas,Camp,13094,33.071951420000005,-94.97790104
2732,Texas,Carson,5926,35.50365929,-101.3542669
2733,Texas,Cass,30026,33.17499881,-94.34646905
2734,Texas,Castro,7530,34.63016752,-102.2617243
2735,Texas,Chambers,43837,29.80972016,-94.67154501
2736,Texas,Cherokee,52646,31.937258,-95.16559897
2737,Texas,Childress,7306,34.629304100000006,-100.2077916
2738,Texas,Clay,10471,33.886866850000004,-98.20771198
2739,Texas,Cochran,2853,33.70425307,-102.8284499
2740,Texas,Coke,3387,31.989117330000003,-100.5297533
2741,Texas,Coleman,8175,31.867368340000002,-99.45240766
2742,Texas,Collin,1034730,33.28820114,-96.57264368
2743,Texas,Collingsworth,2920,35.064894960000004,-100.2700111
2744,Texas,Colorado,21493,29.722098000000003,-96.5273805
2745,Texas,Comal,156209,29.90811278,-98.27647225
2746,Texas,Comanche,13635,32.04854689,-98.55876441
2747,Texas,Concho,2726,31.42635934,-99.86473038
2748,Texas,Cooke,41257,33.73979567,-97.21240912
2749,Texas,Coryell,75951,31.490783970000003,-97.79936155
2750,Texas,Cottle,1398,34.17783319,-100.2785062
2751,Texas,Crane,4797,31.530522480000002,-102.5143314
2752,Texas,Crockett,3464,30.82367027,-101.4134238
2753,Texas,Crosby,5737,33.71431553,-101.3000364
2754,Texas,Culberson,2171,31.54506775,-104.5185739
2755,Texas,Dallam,7287,36.37787176,-102.6020725
2756,Texas,Dallas,2635516,32.86670599,-96.7779605
2757,Texas,Dawson,12728,32.84255572,-101.9477242
2758,Texas,DeWitt,20160,29.18101855,-97.3568117
2759,Texas,Deaf Smith,18546,35.06522957,-102.6054267
2760,Texas,Delta,5331,33.485709220000004,-95.66921122
2761,Texas,Denton,887207,33.30521901,-97.11691153
2762,Texas,Dickens,2211,33.71616822,-100.7788855
2763,Texas,Dimmit,10124,28.52270064,-99.75645095
2764,Texas,Donley,3278,35.06517499,-100.8140093
2765,Texas,Duval,11157,27.781845920000002,-98.50864568
2766,Texas,Eastland,18360,32.42743996,-98.83243566
2767,Texas,Ector,166223,31.968988770000003,-102.5429428
2768,Texas,Edwards,1932,30.082025820000002,-100.304252
2769,Texas,El Paso,839238,31.869807650000002,-106.2363275
2770,Texas,Ellis,184826,32.448941170000005,-96.79371841
2771,Texas,Erath,42698,32.33602653,-98.21773417
2772,Texas,Falls,17297,31.35350609,-96.93630086
2773,Texas,Fannin,35514,33.69564294,-96.10751083
2774,Texas,Fayette,25346,29.97788372,-96.92076062
2775,Texas,Fisher,3830,32.84281316,-100.4019302
2776,Texas,Floyd,5712,34.17227468,-101.3031546
2777,Texas,Foard,1155,34.073086180000004,-99.7767797
2778,Texas,Fort Bend,811688,29.627044780000002,-95.77219463
2779,Texas,Franklin,10725,33.27653242,-95.21917243
2780,Texas,Freestone,19717,31.804227880000003,-96.15072516
2781,Texas,Frio,20306,28.96751206,-99.10804207
2782,Texas,Gaines,21492,32.84055318,-102.6353295
2783,Texas,Galveston,342139,29.50167322,-94.90469073
2784,Texas,Garza,6229,33.27969345,-101.2984114
2785,Texas,Gillespie,26988,30.41824095,-98.94676915
2786,Texas,Glasscock,1409,31.969429090000002,-101.5207776
2787,Texas,Goliad,7658,28.756965920000003,-97.42760647
2788,Texas,Gonzales,20837,29.556342060000002,-97.49424032
2789,Texas,Gray,21886,35.50081878,-100.8129222
2790,Texas,Grayson,136212,33.72744998,-96.67753461
2791,Texas,Gregg,123945,32.57940482,-94.81591935
2792,Texas,Grimes,28880,30.645795850000003,-95.98902499
2793,Texas,Guadalupe,166847,29.68165339,-97.94786822
2794,Texas,Hale,33406,34.17044901,-101.8268114
2795,Texas,Hall,2964,34.6307555,-100.6813852
2796,Texas,Hamilton,8461,31.804705730000002,-98.11083887
2797,Texas,Hansford,5399,36.377432840000004,-101.3545796
2798,Texas,Hardeman,3933,34.38944521,-99.74632408
2799,Texas,Hardin,57602,30.433646860000003,-94.38931817
2800,Texas,Harris,4713325,29.95864939,-95.39339521
2801,Texas,Harrison,66553,32.64935988,-94.36934071
2802,Texas,Hartley,5576,35.94008013,-102.6029022
2803,Texas,Haskell,5658,33.27823584,-99.73037358
2804,Texas,Hays,230191,30.156698730000002,-98.02944344
2805,Texas,Hemphill,3819,35.93764858,-100.2703577
2806,Texas,Henderson,82737,32.31128872,-95.85846587
2807,Texas,Hidalgo,868707,26.494182170000002,-98.18299696
2808,Texas,Hill,36649,32.09045053,-97.13423143
2809,Texas,Hockley,23021,33.707712560000004,-102.3431676
2810,Texas,Hood,61643,32.529909270000005,-97.83242024
2811,Texas,Hopkins,37084,33.248750720000004,-95.56351139
2812,Texas,Houston,22968,31.41925973,-95.42226208
2813,Texas,Howard,36664,32.40621324,-101.4356444
2814,Texas,Hudspeth,4886,31.55628381,-105.388178
2815,Texas,Hunt,98594,33.22351514,-96.08551032
2816,Texas,Hutchinson,20938,35.94006574,-101.3546643
2817,Texas,Irion,1536,31.403755590000003,-100.982439
2818,Texas,Jack,8935,33.33377248,-98.17283469
2819,Texas,Jackson,14760,29.05472367,-96.57749563
2820,Texas,Jasper,35529,30.84685667,-94.02667579
2821,Texas,Jeff Davis,2274,30.814905890000002,-104.1399973
2822,Texas,Jefferson,251565,29.983277700000002,-94.16434171
2823,Texas,Jim Hogg,5200,27.144539230000003,-98.6968187
2824,Texas,Jim Wells,40482,27.83103938,-98.0904705
2825,Texas,Johnson,175817,32.47877812,-97.36615819
2826,Texas,Jones,20083,32.83997145,-99.87861576
2827,Texas,Karnes,15601,29.007053340000002,-97.85960149
2828,Texas,Kaufman,136154,32.699141700000006,-96.28734728
2829,Texas,Kendall,47431,30.044141550000003,-98.7113588
2830,Texas,Kenedy,404,27.02601662,-97.66413984
2831,Texas,Kent,762,33.28104136,-100.7780939
2832,Texas,Kerr,52600,30.16040006,-99.34930144
2833,Texas,Kimble,4337,30.58678918,-99.74856473
2834,Texas,King,272,33.71643847,-100.2558057
2835,Texas,Kinney,3667,29.44967888,-100.4186638
2836,Texas,Kleberg,30680,27.52435506,-97.69894948
2837,Texas,Knox,3664,33.70519951,-99.7422906
2838,Texas,La Salle,7520,28.44453111,-99.09908775
2839,Texas,Lamar,49859,33.76981763,-95.57404777
2840,Texas,Lamb,12893,34.16859623,-102.3516289
2841,Texas,Lampasas,21428,31.295313160000003,-98.24206613
2842,Texas,Lavaca,20154,29.485084020000002,-96.93186692
2843,Texas,Lee,17239,30.41120597,-96.97045773
2844,Texas,Leon,17404,31.398725380000002,-95.9936328
2845,Texas,Liberty,88219,30.25152688,-94.81205615
2846,Texas,Limestone,23437,31.6454767,-96.58095444
2847,Texas,Lipscomb,3233,36.37783108,-100.2733151
2848,Texas,Live Oak,12207,28.45101362,-98.1246786
2849,Texas,Llano,21795,30.80645047,-98.68475262
2850,Texas,Loving,169,31.94947612,-103.5818571
2851,Texas,Lubbock,310569,33.71008596,-101.8204789
2852,Texas,Lynn,5951,33.27657705,-101.8162849
2853,Texas,Madison,14284,31.066946790000003,-95.93003775
2854,Texas,Marion,9854,32.89868409,-94.3566123
2855,Texas,Martin,5771,32.40600051,-101.9513518
2856,Texas,Mason,4274,30.817804340000002,-99.22629416
2857,Texas,Matagorda,36643,28.91955746,-96.01230294
2858,Texas,Maverick,58722,28.8429195,-100.3157686
2859,Texas,McCulloch,7984,31.2925468,-99.34682807
2860,Texas,McLennan,256623,31.65255453,-97.20217694
2861,Texas,McMullen,743,28.45251708,-98.56769164
2862,Texas,Medina,51584,29.4557301,-99.11030298
2863,Texas,Menard,2138,30.98990665,-99.8204794
2864,Texas,Midland,176832,31.969041280000003,-102.0315682
2865,Texas,Milam,24823,30.88581830000001,-96.97718698
2866,Texas,Mills,4873,31.59557106,-98.59272068
2867,Texas,Mitchell,8545,32.40623474,-100.9212058
2868,Texas,Montague,19818,33.77521893,-97.72500958
2869,Texas,Montgomery,607391,30.40079133,-95.50572772
2870,Texas,Moore,20940,35.937692420000005,-101.8930281
2871,Texas,Morris,12388,33.213040050000004,-94.73255695
2872,Texas,Motley,1200,34.174087660000005,-100.779722
2873,Texas,Nacogdoches,65204,31.72017125,-94.61803994
2874,Texas,Navarro,50113,32.14620681,-96.47428766
2875,Texas,Newton,13595,30.88548982,-93.74408813
2876,Texas,Nolan,14714,32.403652820000005,-100.4060208
2877,Texas,Nueces,362294,27.836286,-97.5433285
2878,Texas,Ochiltree,9836,36.37829105,-100.8158184
2879,Texas,Oldham,2112,35.50425596,-102.6027606
2880,Texas,Orange,83396,30.218794810000002,-93.89412775
2881,Texas,Out of TX,0,0.1,0.0
2882,Texas,Palo Pinto,29189,32.85310985,-98.31319001
2883,Texas,Panola,23194,32.26395960000001,-94.30552481
2884,Texas,Parker,142878,32.87757172,-97.80500621
2885,Texas,Parmer,9605,34.62993409,-102.7844668
2886,Texas,Pecos,15823,30.880972670000002,-102.7241261
2887,Texas,Polk,51353,30.894725310000002,-94.8276624
2888,Texas,Potter,117415,35.50133773,-101.893964
2889,Texas,Presidio,6704,30.09954402,-104.2408079
2890,Texas,Rains,12514,32.971093870000004,-95.79232691
2891,Texas,Randall,137713,35.065859960000004,-101.8971322
2892,Texas,Reagan,3849,31.46607041,-101.5232659
2893,Texas,Real,3452,29.933215030000003,-99.82018052
2894,Texas,Red River,12023,33.71886692,-95.04841765
2895,Texas,Reeves,15976,31.423233250000003,-103.6903896
2896,Texas,Refugio,6948,28.4238976,-97.15766311
2897,Texas,Roberts,854,35.93809685,-100.813175
2898,Texas,Robertson,17074,31.12539637,-96.51272246
2899,Texas,Rockwall,104915,32.997795180000004,-96.40771592
2900,Texas,Runnels,10264,31.9314342,-99.97616148
2901,Texas,Rusk,54406,32.20773545,-94.76176432
2902,Texas,Sabine,10542,31.443188090000003,-93.85440451
2903,Texas,San Augustine,8237,31.49457611,-94.17000399
2904,Texas,San Jacinto,28859,30.679336810000002,-95.16260304
2905,Texas,San Patricio,66730,28.10880118,-97.51763891
2906,Texas,San Saba,6055,31.257779600000003,-98.81758731
2907,Texas,Schleicher,2793,30.997405920000002,-100.5384842
2908,Texas,Scurry,16703,32.84613808,-100.9162664
2909,Texas,Shackelford,3265,32.83587756,-99.35401337
2910,Texas,Shelby,25274,31.892114040000003,-94.14550696
2911,Texas,Sherman,3022,36.37751473,-101.8933156
2912,Texas,Smith,232751,32.47474036,-95.2717568
2913,Texas,Somervell,9128,32.32236802,-97.77403489
2914,Texas,Starr,64633,26.661500590000003,-98.73892358
2915,Texas,Stephens,9366,32.83553157,-98.83631615
2916,Texas,Sterling,1291,31.927819120000002,-101.0500746
2917,Texas,Stonewall,1350,33.27906744,-100.2538401
2918,Texas,Sutton,3776,30.598566230000003,-100.5382014
2919,Texas,Swisher,7397,34.630288910000004,-101.7349174
2920,Texas,Tarrant,2102515,32.87143818,-97.29101614
2921,Texas,Taylor,138034,32.40163422,-99.89007449
2922,Texas,Terrell,776,30.32429013,-102.0766732
2923,Texas,Terry,12337,33.27402785,-102.3354521
2924,Texas,Throckmorton,1501,33.27751417,-99.21226795
2925,Texas,Titus,32750,33.31339719,-94.96797273
2926,Texas,Tom Green,119200,31.50464436,-100.462443
2927,Texas,Travis,1273954,30.434320340000003,-97.7853562
2928,Texas,Trinity,14651,31.187948900000002,-95.1367187
2929,Texas,Tyler,21672,30.870317160000003,-94.37690895
2930,Texas,Unassigned,0,0.1,0.0
2931,Texas,Upshur,41753,32.83706798,-94.93999853
2932,Texas,Upton,3657,31.46868194,-102.0423217
2933,Texas,Uvalde,26741,29.45739637,-99.76229172
2934,Texas,Val Verde,49025,29.991492320000003,-101.1525205
2935,Texas,Van Zandt,56590,32.664838010000004,-95.83766469
2936,Texas,Victoria,92084,28.89780988,-96.96813006
2937,Texas,Walker,72971,30.83872995,-95.57440968
2938,Texas,Waller,55246,30.110584470000003,-95.99011759
2939,Texas,Ward,11998,31.60999644,-103.0927909
2940,Texas,Washington,35882,30.314984980000002,-96.40946246
2941,Texas,Webb,276652,27.861036900000002,-99.33237355
2942,Texas,Wharton,41556,29.377659230000003,-96.22319248
2943,Texas,Wheeler,5056,35.50114335,-100.2699514
2944,Texas,Wichita,132230,34.08842886,-98.7041034
2945,Texas,Wilbarger,12769,34.17945812,-99.24178437
2946,Texas,Willacy,21358,26.574117270000002,-97.61535848
2947,Texas,Williamson,590551,30.74655664,-97.6004854
2948,Texas,Wilson,51070,29.2732598,-98.08693082
2949,Texas,Winkler,8010,31.950086510000002,-103.0485163
2950,Texas,Wise,69984,33.31570665,-97.65460265
2951,Texas,Wood,45539,32.88722382,-95.38236368
2952,Texas,Yoakum,8713,33.27320212,-102.8276433
2953,Texas,Young,18010,33.27659707,-98.68790885
2954,Texas,Zapata,14179,27.101563910000003,-99.16987152
2955,Texas,Zavala,11840,28.96617238,-99.76050829
2956,Utah,Bear River,0,41.62106798,-113.0832816
2957,Utah,Beaver,6710,38.45657051,-113.2342232
2958,Utah,Box Elder,56046,41.62106798,-113.0832816
2959,Utah,Cache,128289,41.82330587,-111.7443667
2960,Utah,Carbon,20463,39.74834818,-110.5872512
2961,Utah,Central Utah,0,39.47231946,-111.5758676
2962,Utah,Daggett,950,40.98798265,-109.5121093
2963,Utah,Davis,355481,41.09001837,-112.1139997
2964,Utah,Duchesne,19938,40.397722540000004,-110.425237
2965,Utah,Emery,10012,39.09617072,-110.7013958
2966,Utah,Garfield,5051,37.95447192,-111.4418764
2967,Utah,Grand,9754,39.081038480000004,-109.5704487
2968,Utah,Iron,54839,37.959036200000014,-113.2897381
2969,Utah,Juab,12017,39.80208397,-112.7809245
2970,Utah,Kane,7886,37.38507306,-111.8861752
2971,Utah,Millard,13188,39.1729209,-113.1020328
2972,Utah,Morgan,12124,41.18830262,-111.5727723
2973,Utah,Out of UT,0,0.1,0.0
2974,Utah,Piute,1479,38.438152540000004,-112.1249591
2975,Utah,Rich,2483,41.73137678,-111.2445105
2976,Utah,Salt Lake,1160437,40.76616532,-111.9216011
2977,Utah,San Juan,15308,37.72762978,-109.80337140000002
2978,Utah,Sanpete,30939,39.47231946,-111.5758676
2979,Utah,Sevier,21620,38.84837146,-111.8050275
2980,Utah,Southeast Utah,0,39.09617072,-110.7013958
2981,Utah,Southwest Utah,0,37.95447192,-111.4418764
2982,Utah,Summit,42145,40.96688146,-110.9535882
2983,Utah,Tooele,72259,40.54862644,-113.1295715
2984,Utah,TriCounty,0,40.22491499,-109.5174415
2985,Utah,Uintah,35734,40.22491499,-109.5174415
2986,Utah,Unassigned,0,0.1,0.0
2987,Utah,Utah,636235,40.2166722,-111.6657662
2988,Utah,Wasatch,34091,40.431102360000004,-111.1691419
2989,Utah,Washington,177556,37.38003525,-113.504698
